Smiles,Targets,Molecule ChEMBL ID,EGFR,MAPK1,SRC,STAT3,0,BBB,SMILES,peso_molecular,logP,donadores_H,aceptores_H,violaciones,Targets_nuevo,after_P_
Cn1cc(-c2cnc3ccc(NC(=O)NCc4ccccc4)nc3c2)cn1,MAPK1 P STAT3,CHEMBL3318029,0.6766941547393799,30.0,0.5802692307692309,0.9033596859678136,0.0,0.29,Cn1cc(-c2cnc3ccc(NC(=O)NCc4ccccc4)nc3c2)cn1,358.40500000000003,3.352000000000001,2.0,5.0,0.0,MAPK1_P_STAT3,STAT3
Cn1cc(-c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2)cn1,MAPK1 P STAT3,CHEMBL3318027,0.4199045300483703,429.0,0.44,0.9137369107275186,0.0,0.01,Cn1cc(-c2cnc3ccc(NC(=O)NC(C)(C)C)nc3c2)cn1,324.38800000000003,2.9503000000000013,2.0,5.0,0.0,MAPK1_P_STAT3,STAT3
Cn1cc(-c2cnc3c(NC(=O)NC(C)(C)C)ccnc3c2)cn1,MAPK1 P STAT3,CHEMBL3318032,0.3409661650657654,31600.0,0.4,0.9078350163217151,0.0,0.125,Cn1cc(-c2cnc3c(NC(=O)NC(C)(C)C)ccnc3c2)cn1,324.38800000000003,2.9503000000000013,2.0,5.0,0.0,MAPK1_P_STAT3,STAT3
Oc1cc(Nc2ccccc2)ncn1,SRC P STAT3,CHEMBL7052,0.0883404314517974,0.0315602608025074,1550000.0,0.9514564472152268,0.0,0.02,Oc1cc(Nc2ccccc2)ncn1,187.202,1.9257999999999995,2.0,4.0,0.0,SRC_P_STAT3,STAT3
CC(C)(C)n1nc(-c2cnc3cc(OC4CCC4)ccc3c2)c(C(N)=O)c1N,SRC P STAT3,CHEMBL3769798,0.1577161699533462,0.2015111595392227,10000.0,0.9168271822824532,0.0,0.1333333333333333,CC(C)(C)n1nc(-c2cnc3cc(OC4CCC4)ccc3c2)c(C(N)=O)c1N,379.4640000000001,3.4657,2.0,6.0,0.0,SRC_P_STAT3,STAT3
CC(C)(C)n1nc(-c2cnc3cc(OC4CC4)ccc3c2)c(C(N)=O)c1N,SRC P STAT3,CHEMBL3770313,0.1287519335746765,0.2111245095729828,4750.0,0.9251175657438376,0.0,0.03,CC(C)(C)n1nc(-c2cnc3cc(OC4CC4)ccc3c2)c(C(N)=O)c1N,365.4370000000001,3.0756,2.0,6.0,0.0,SRC_P_STAT3,STAT3
Oc1cccc(Nc2nc(/C=C/c3cc4c(cc3Br)OCO4)nc3ccccc23)c1,SRC P STAT3,CHEMBL4436086,0.9362901449203492,0.089449904859066,897.0,0.9219860519031632,0.0,0.06,Oc1cccc(Nc2nc(/C=C/c3cc4c(cc3Br)OCO4)nc3ccccc23)c1,462.30300000000017,5.740600000000002,2.0,6.0,1.0,SRC_P_STAT3,STAT3
NC(=O)c1c(Nc2ccccc2)nn2c(N)cc(C3CC3)nc12,SRC P STAT3,CHEMBL261450,0.0987130105495452,0.050459798425436,93.0,0.9377567629093596,0.0,0.4475,NC(=O)c1c(Nc2ccccc2)nn2c(N)cc(C3CC3)nc12,308.3450000000001,2.0314,3.0,6.0,0.0,SRC_P_STAT3,STAT3
Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,SRC EGFR P STAT3,CHEMBL122182,8.0,0.2296742647886276,400.0,0.9047469296695284,0.0,0.2,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,352.78500000000014,4.199100000000001,4.0,6.0,0.0,SRC_EGFR_P_STAT3,STAT3
NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,SRC EGFR P STAT3,CHEMBL157021,16000.0,0.1794109791517257,1500.0,0.9200595656521964,0.0,0.205,NC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(N)=O)[nH]c2ccccc12,438.57800000000026,4.284400000000002,4.0,4.0,0.0,SRC_EGFR_P_STAT3,STAT3
Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,SRC EGFR P STAT3,CHEMBL1242755,540.0,0.0500605553388595,716.0,0.901877601394206,0.0,0.6,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,330.3950000000002,3.738800000000002,1.0,6.0,0.0,SRC_EGFR_P_STAT3,STAT3
