,Molecula,Afinidad_1,Afinidad_2,CNN afinity_1,CNN afinity_2,CNN_1,CNN_2,Ruta_1,Ruta_2,Target_1,Target_2
862,EGFR_MAPK1_762,-7.09872055,-7.0528388,6.34485245,5.95433998,0.863089561,0.640053034,Mejores_poses/bases_conjuntas/EGFR_MAPK1_762_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_762_MAPK1.pdbqt,EGFR,MAPK1
863,EGFR_MAPK1_763,-10.1661167,-9.66569519,6.58011675,6.53970528,0.651946664,0.652631581,Mejores_poses/bases_conjuntas/EGFR_MAPK1_763_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_763_MAPK1.pdbqt,EGFR,MAPK1
864,EGFR_MAPK1_764,-7.5994854,-8.10116291,5.81276464,7.39742994,0.283004194,0.725632608,Mejores_poses/bases_conjuntas/EGFR_MAPK1_764_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_764_MAPK1.pdbqt,EGFR,MAPK1
865,EGFR_MAPK1_765,-8.48521805,-8.20375156,7.34421587,6.71804285,0.515285432,0.443152159,Mejores_poses/bases_conjuntas/EGFR_MAPK1_765_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_765_MAPK1.pdbqt,EGFR,MAPK1
866,EGFR_MAPK1_766,-8.07888699,-8.04554558,6.247715,7.81575918,0.341472179,0.695600808,Mejores_poses/bases_conjuntas/EGFR_MAPK1_766_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_766_MAPK1.pdbqt,EGFR,MAPK1
867,EGFR_MAPK1_767,-9.27416229,-7.41226625,6.36935282,6.97643661,0.416586012,0.538187623,Mejores_poses/bases_conjuntas/EGFR_MAPK1_767_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_767_MAPK1.pdbqt,EGFR,MAPK1
868,EGFR_MAPK1_768,-8.67558479,-8.27326012,6.59941864,6.75113153,0.4590666,0.483147562,Mejores_poses/bases_conjuntas/EGFR_MAPK1_768_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_768_MAPK1.pdbqt,EGFR,MAPK1
869,EGFR_MAPK1_769,-10.0809565,-8.9807539,7.3670001,6.89985657,0.844938099,0.762474239,Mejores_poses/bases_conjuntas/EGFR_MAPK1_769_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_769_MAPK1.pdbqt,EGFR,MAPK1
870,EGFR_MAPK1_77,-9.86780834,-10.757802,7.09673738,7.02362204,0.492394686,0.434377879,Mejores_poses/bases_conjuntas/EGFR_MAPK1_77_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_77_MAPK1.pdbqt,EGFR,MAPK1
871,EGFR_MAPK1_770,-9.22499084,-8.77632713,7.35473061,7.32210302,0.576058924,0.615202188,Mejores_poses/bases_conjuntas/EGFR_MAPK1_770_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_770_MAPK1.pdbqt,EGFR,MAPK1
872,EGFR_MAPK1_771,-6.96677685,-5.67452526,8.02003956,6.76263857,0.824461639,0.322935641,Mejores_poses/bases_conjuntas/EGFR_MAPK1_771_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_771_MAPK1.pdbqt,EGFR,MAPK1
873,EGFR_MAPK1_772,-7.98853111,-7.48278713,5.72386789,6.47746468,0.495437503,0.38453266,Mejores_poses/bases_conjuntas/EGFR_MAPK1_772_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_772_MAPK1.pdbqt,EGFR,MAPK1
874,EGFR_MAPK1_773,-7.41757774,-8.17245007,6.81451654,7.55073118,0.722236216,0.853337765,Mejores_poses/bases_conjuntas/EGFR_MAPK1_773_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_773_MAPK1.pdbqt,EGFR,MAPK1
875,EGFR_MAPK1_774,-9.89779091,-9.72594833,7.52394247,6.99106216,0.75814563,0.746612728,Mejores_poses/bases_conjuntas/EGFR_MAPK1_774_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_774_MAPK1.pdbqt,EGFR,MAPK1
876,EGFR_MAPK1_775,-8.48585987,-7.25342655,7.48504972,6.87929773,0.541522741,0.516347468,Mejores_poses/bases_conjuntas/EGFR_MAPK1_775_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_775_MAPK1.pdbqt,EGFR,MAPK1
877,EGFR_MAPK1_776,-7.52309513,-8.17088699,7.35273743,7.65454483,0.831643701,0.630630195,Mejores_poses/bases_conjuntas/EGFR_MAPK1_776_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_776_MAPK1.pdbqt,EGFR,MAPK1
878,EGFR_MAPK1_777,-8.65886211,-9.50091362,6.87856674,6.90399313,0.397083163,0.430380851,Mejores_poses/bases_conjuntas/EGFR_MAPK1_777_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_777_MAPK1.pdbqt,EGFR,MAPK1
879,EGFR_MAPK1_778,-8.48676968,-7.61419296,6.63976288,6.00481415,0.468163937,0.408631682,Mejores_poses/bases_conjuntas/EGFR_MAPK1_778_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_778_MAPK1.pdbqt,EGFR,MAPK1
880,EGFR_MAPK1_779,-9.78394794,-10.6974659,7.09623718,6.96029615,0.385717601,0.258464158,Mejores_poses/bases_conjuntas/EGFR_MAPK1_779_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_779_MAPK1.pdbqt,EGFR,MAPK1
881,EGFR_MAPK1_78,-8.50669765,-7.63350391,7.7893281,6.30661535,0.819404066,0.60813421,Mejores_poses/bases_conjuntas/EGFR_MAPK1_78_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_78_MAPK1.pdbqt,EGFR,MAPK1
882,EGFR_MAPK1_780,-7.6041851,-6.33153296,7.44697571,6.47227859,0.653492808,0.343978673,Mejores_poses/bases_conjuntas/EGFR_MAPK1_780_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_780_MAPK1.pdbqt,EGFR,MAPK1
883,EGFR_MAPK1_781,-7.2907443,-6.76626205,6.83211088,6.44572306,0.692581415,0.546633542,Mejores_poses/bases_conjuntas/EGFR_MAPK1_781_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_781_MAPK1.pdbqt,EGFR,MAPK1
884,EGFR_MAPK1_782,-6.63523626,-8.00100899,6.57638597,6.74857855,0.610605359,0.364457279,Mejores_poses/bases_conjuntas/EGFR_MAPK1_782_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_782_MAPK1.pdbqt,EGFR,MAPK1
885,EGFR_MAPK1_783,-7.35502243,-8.25580025,7.04846191,6.65771723,0.814656615,0.424257725,Mejores_poses/bases_conjuntas/EGFR_MAPK1_783_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_783_MAPK1.pdbqt,EGFR,MAPK1
886,EGFR_MAPK1_784,-9.88514709,-8.53378773,6.29801178,7.36259031,0.430883378,0.640454113,Mejores_poses/bases_conjuntas/EGFR_MAPK1_784_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_784_MAPK1.pdbqt,EGFR,MAPK1
887,EGFR_MAPK1_785,-9.52186394,-8.30644131,6.90849304,6.54096031,0.355546951,0.537202001,Mejores_poses/bases_conjuntas/EGFR_MAPK1_785_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_785_MAPK1.pdbqt,EGFR,MAPK1
888,EGFR_MAPK1_786,-8.14689064,-8.45057583,7.38727713,7.10999298,0.68538928,0.563451529,Mejores_poses/bases_conjuntas/EGFR_MAPK1_786_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_786_MAPK1.pdbqt,EGFR,MAPK1
889,EGFR_MAPK1_787,-7.96701097,-8.26688766,6.49821663,6.88449621,0.59166193,0.564362586,Mejores_poses/bases_conjuntas/EGFR_MAPK1_787_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_787_MAPK1.pdbqt,EGFR,MAPK1
890,EGFR_MAPK1_788,-7.12422562,-7.4081955,7.17801857,6.90355682,0.830474019,0.68698895,Mejores_poses/bases_conjuntas/EGFR_MAPK1_788_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_788_MAPK1.pdbqt,EGFR,MAPK1
891,EGFR_MAPK1_789,-9.0167942,-10.037117,6.31490707,6.61289263,0.874197006,0.775305033,Mejores_poses/bases_conjuntas/EGFR_MAPK1_789_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_789_MAPK1.pdbqt,EGFR,MAPK1
892,EGFR_MAPK1_79,-8.48506451,-9.338727,6.73475838,6.83422422,0.551545382,0.455091566,Mejores_poses/bases_conjuntas/EGFR_MAPK1_79_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_79_MAPK1.pdbqt,EGFR,MAPK1
893,EGFR_MAPK1_790,-8.26627636,-8.44215488,6.82160711,6.12642908,0.536406219,0.368278146,Mejores_poses/bases_conjuntas/EGFR_MAPK1_790_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_790_MAPK1.pdbqt,EGFR,MAPK1
894,EGFR_MAPK1_791,-10.2692442,-9.30710697,7.439219,6.80221605,0.461591661,0.512276173,Mejores_poses/bases_conjuntas/EGFR_MAPK1_791_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_791_MAPK1.pdbqt,EGFR,MAPK1
895,EGFR_MAPK1_792,-8.10369778,-8.34641171,6.47547531,7.28850365,0.700445652,0.599493504,Mejores_poses/bases_conjuntas/EGFR_MAPK1_792_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_792_MAPK1.pdbqt,EGFR,MAPK1
896,EGFR_MAPK1_793,-7.61450911,-7.4189167,6.05739212,5.58298492,0.426322967,0.305391729,Mejores_poses/bases_conjuntas/EGFR_MAPK1_793_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_793_MAPK1.pdbqt,EGFR,MAPK1
897,EGFR_MAPK1_794,-7.15823698,-8.46601391,7.02325487,7.24086428,0.761431456,0.560196877,Mejores_poses/bases_conjuntas/EGFR_MAPK1_794_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_794_MAPK1.pdbqt,EGFR,MAPK1
898,EGFR_MAPK1_795,-8.96396542,-8.71796894,7.23285103,7.53707933,0.539179564,0.645639658,Mejores_poses/bases_conjuntas/EGFR_MAPK1_795_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_795_MAPK1.pdbqt,EGFR,MAPK1
899,EGFR_MAPK1_796,-7.43070936,-8.27421665,6.63522148,7.59203911,0.396998197,0.311263442,Mejores_poses/bases_conjuntas/EGFR_MAPK1_796_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_796_MAPK1.pdbqt,EGFR,MAPK1
900,EGFR_MAPK1_797,-8.31113911,-8.25842857,7.14546013,6.86489868,0.422646224,0.780817091,Mejores_poses/bases_conjuntas/EGFR_MAPK1_797_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_797_MAPK1.pdbqt,EGFR,MAPK1
901,EGFR_MAPK1_798,-8.58377361,-9.69169998,6.48552704,7.20407104,0.781395078,0.594405532,Mejores_poses/bases_conjuntas/EGFR_MAPK1_798_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_798_MAPK1.pdbqt,EGFR,MAPK1
902,EGFR_MAPK1_799,-7.78006124,-6.37869692,6.22053909,6.45390892,0.248390019,0.528418541,Mejores_poses/bases_conjuntas/EGFR_MAPK1_799_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_799_MAPK1.pdbqt,EGFR,MAPK1
903,EGFR_MAPK1_8,-7.63246489,-7.07784748,5.87787008,6.59254837,0.502457261,0.649880886,Mejores_poses/bases_conjuntas/EGFR_MAPK1_8_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_8_MAPK1.pdbqt,EGFR,MAPK1
904,EGFR_MAPK1_80,-8.84625912,-9.58116913,6.3252883,7.82593393,0.745299876,0.672157168,Mejores_poses/bases_conjuntas/EGFR_MAPK1_80_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_80_MAPK1.pdbqt,EGFR,MAPK1
905,EGFR_MAPK1_800,-9.68436909,-10.4569216,7.28955221,7.4426713,0.580464363,0.557901025,Mejores_poses/bases_conjuntas/EGFR_MAPK1_800_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_800_MAPK1.pdbqt,EGFR,MAPK1
906,EGFR_MAPK1_801,-7.47200298,-10.2533703,6.61061049,7.98707533,0.561752558,0.721509695,Mejores_poses/bases_conjuntas/EGFR_MAPK1_801_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_801_MAPK1.pdbqt,EGFR,MAPK1
907,EGFR_MAPK1_802,-8.13027191,-9.57656097,6.11852646,7.19584227,0.49247396,0.466060221,Mejores_poses/bases_conjuntas/EGFR_MAPK1_802_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_802_MAPK1.pdbqt,EGFR,MAPK1
908,EGFR_MAPK1_803,-8.26177406,-8.88781643,7.4968667,7.68108606,0.540379703,0.615213692,Mejores_poses/bases_conjuntas/EGFR_MAPK1_803_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_803_MAPK1.pdbqt,EGFR,MAPK1
909,EGFR_MAPK1_804,-9.04354763,-9.04062843,6.34050131,7.27189684,0.444198877,0.769068539,Mejores_poses/bases_conjuntas/EGFR_MAPK1_804_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_804_MAPK1.pdbqt,EGFR,MAPK1
910,EGFR_MAPK1_805,-8.68863297,-9.39875793,6.94117355,7.40296698,0.741144776,0.813161254,Mejores_poses/bases_conjuntas/EGFR_MAPK1_805_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_805_MAPK1.pdbqt,EGFR,MAPK1
911,EGFR_MAPK1_806,-9.92367744,-8.1811676,6.43423891,6.53045416,0.402389348,0.463980734,Mejores_poses/bases_conjuntas/EGFR_MAPK1_806_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_806_MAPK1.pdbqt,EGFR,MAPK1
912,EGFR_MAPK1_807,-9.09494591,-8.46536446,7.33985138,7.24721384,0.530121922,0.800751805,Mejores_poses/bases_conjuntas/EGFR_MAPK1_807_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_807_MAPK1.pdbqt,EGFR,MAPK1
913,EGFR_MAPK1_808,-7.09486628,-5.80245399,6.76426077,6.18582106,0.705547154,0.652630687,Mejores_poses/bases_conjuntas/EGFR_MAPK1_808_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_808_MAPK1.pdbqt,EGFR,MAPK1
914,EGFR_MAPK1_809,-7.01236391,-5.92020607,4.15699816,4.92953634,0.515739739,0.507020354,Mejores_poses/bases_conjuntas/EGFR_MAPK1_809_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_809_MAPK1.pdbqt,EGFR,MAPK1
915,EGFR_MAPK1_81,-8.93215752,-9.12836838,7.20258093,6.91192198,0.789868534,0.439875007,Mejores_poses/bases_conjuntas/EGFR_MAPK1_81_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_81_MAPK1.pdbqt,EGFR,MAPK1
916,EGFR_MAPK1_810,-7.46039152,-7.14961243,6.05051184,6.37567139,0.553753197,0.559462786,Mejores_poses/bases_conjuntas/EGFR_MAPK1_810_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_810_MAPK1.pdbqt,EGFR,MAPK1
917,EGFR_MAPK1_811,-7.78643465,-6.8015871,7.05010414,6.55315924,0.628688991,0.391664207,Mejores_poses/bases_conjuntas/EGFR_MAPK1_811_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_811_MAPK1.pdbqt,EGFR,MAPK1
918,EGFR_MAPK1_812,-7.33908081,-7.71200323,7.37242651,7.46226358,0.798276365,0.426316172,Mejores_poses/bases_conjuntas/EGFR_MAPK1_812_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_812_MAPK1.pdbqt,EGFR,MAPK1
919,EGFR_MAPK1_813,-9.73412037,-8.54148388,7.45211411,4.59315729,0.446258903,0.133763373,Mejores_poses/bases_conjuntas/EGFR_MAPK1_813_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_813_MAPK1.pdbqt,EGFR,MAPK1
920,EGFR_MAPK1_814,-9.8924036,-8.09515953,7.34448099,7.33268309,0.77363044,0.571629763,Mejores_poses/bases_conjuntas/EGFR_MAPK1_814_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_814_MAPK1.pdbqt,EGFR,MAPK1
921,EGFR_MAPK1_815,-7.43419886,-7.28449726,7.00421,6.69201994,0.626620948,0.563402414,Mejores_poses/bases_conjuntas/EGFR_MAPK1_815_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_815_MAPK1.pdbqt,EGFR,MAPK1
922,EGFR_MAPK1_816,-9.38877201,-9.29788208,7.3118577,7.33949661,0.548968971,0.519037843,Mejores_poses/bases_conjuntas/EGFR_MAPK1_816_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_816_MAPK1.pdbqt,EGFR,MAPK1
923,EGFR_MAPK1_817,-8.79642963,-7.98722982,7.01368189,6.56809378,0.288451612,0.424576879,Mejores_poses/bases_conjuntas/EGFR_MAPK1_817_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_817_MAPK1.pdbqt,EGFR,MAPK1
924,EGFR_MAPK1_818,-9.35112572,-9.34525013,7.59407377,7.37237358,0.650434077,0.786816835,Mejores_poses/bases_conjuntas/EGFR_MAPK1_818_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_818_MAPK1.pdbqt,EGFR,MAPK1
925,EGFR_MAPK1_819,-8.38418674,-10.1716738,6.31259727,7.07345819,0.594326079,0.655590892,Mejores_poses/bases_conjuntas/EGFR_MAPK1_819_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_819_MAPK1.pdbqt,EGFR,MAPK1
926,EGFR_MAPK1_82,-9.56306744,-8.53245831,8.12079239,6.43368721,0.622200429,0.383282572,Mejores_poses/bases_conjuntas/EGFR_MAPK1_82_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_82_MAPK1.pdbqt,EGFR,MAPK1
927,EGFR_MAPK1_820,-7.79492807,-7.14878368,6.91599131,6.93429375,0.681946933,0.699988365,Mejores_poses/bases_conjuntas/EGFR_MAPK1_820_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_820_MAPK1.pdbqt,EGFR,MAPK1
928,EGFR_MAPK1_821,-6.91739511,-8.7683239,6.73953581,7.61910772,0.729126513,0.66437602,Mejores_poses/bases_conjuntas/EGFR_MAPK1_821_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_821_MAPK1.pdbqt,EGFR,MAPK1
929,EGFR_MAPK1_822,-8.19740486,-8.57310009,7.46696901,7.23273849,0.87449342,0.742081761,Mejores_poses/bases_conjuntas/EGFR_MAPK1_822_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_822_MAPK1.pdbqt,EGFR,MAPK1
930,EGFR_MAPK1_823,-8.15970135,-10.1641798,7.40999556,7.55062723,0.587107182,0.57850951,Mejores_poses/bases_conjuntas/EGFR_MAPK1_823_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_823_MAPK1.pdbqt,EGFR,MAPK1
931,EGFR_MAPK1_824,-6.8597312,-6.59092426,6.12145948,6.53549528,0.629623115,0.774070501,Mejores_poses/bases_conjuntas/EGFR_MAPK1_824_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_824_MAPK1.pdbqt,EGFR,MAPK1
932,EGFR_MAPK1_825,-7.40620613,-7.70849323,7.10773516,6.33323717,0.497098148,0.410587013,Mejores_poses/bases_conjuntas/EGFR_MAPK1_825_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_825_MAPK1.pdbqt,EGFR,MAPK1
933,EGFR_MAPK1_826,-7.47383976,-7.01885128,6.4996376,6.43111181,0.329988033,0.349122167,Mejores_poses/bases_conjuntas/EGFR_MAPK1_826_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_826_MAPK1.pdbqt,EGFR,MAPK1
934,EGFR_MAPK1_827,-7.92922783,-8.84265041,6.51114988,7.4088459,0.426279694,0.409270436,Mejores_poses/bases_conjuntas/EGFR_MAPK1_827_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_827_MAPK1.pdbqt,EGFR,MAPK1
935,EGFR_MAPK1_828,-9.63291645,-8.39913654,7.25033379,7.02409935,0.393326461,0.355984718,Mejores_poses/bases_conjuntas/EGFR_MAPK1_828_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_828_MAPK1.pdbqt,EGFR,MAPK1
936,EGFR_MAPK1_829,-7.53814602,-7.25701618,6.09039259,6.33840179,0.557389557,0.397095084,Mejores_poses/bases_conjuntas/EGFR_MAPK1_829_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_829_MAPK1.pdbqt,EGFR,MAPK1
937,EGFR_MAPK1_83,-6.3460145,-7.51782703,7.05615187,7.81974649,0.901699185,0.8287642,Mejores_poses/bases_conjuntas/EGFR_MAPK1_83_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_83_MAPK1.pdbqt,EGFR,MAPK1
938,EGFR_MAPK1_830,-8.07121277,-8.2935276,7.7897191,7.16039515,0.778642058,0.95340544,Mejores_poses/bases_conjuntas/EGFR_MAPK1_830_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_830_MAPK1.pdbqt,EGFR,MAPK1
939,EGFR_MAPK1_831,-7.0618248,-7.40766191,6.47775269,6.81253004,0.552942216,0.474373013,Mejores_poses/bases_conjuntas/EGFR_MAPK1_831_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_831_MAPK1.pdbqt,EGFR,MAPK1
940,EGFR_MAPK1_832,-9.00798416,-7.83711815,6.75506258,7.03237104,0.413073629,0.378016531,Mejores_poses/bases_conjuntas/EGFR_MAPK1_832_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_832_MAPK1.pdbqt,EGFR,MAPK1
941,EGFR_MAPK1_833,-9.46939945,-9.06912136,7.61202049,7.29690409,0.727459252,0.553457618,Mejores_poses/bases_conjuntas/EGFR_MAPK1_833_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_833_MAPK1.pdbqt,EGFR,MAPK1
942,EGFR_MAPK1_834,-7.41530561,-7.81110144,6.90141249,6.28781748,0.69488728,0.656666875,Mejores_poses/bases_conjuntas/EGFR_MAPK1_834_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_834_MAPK1.pdbqt,EGFR,MAPK1
943,EGFR_MAPK1_835,-7.42123175,-7.84883261,7.2173419,6.78268051,0.793358505,0.514493942,Mejores_poses/bases_conjuntas/EGFR_MAPK1_835_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_835_MAPK1.pdbqt,EGFR,MAPK1
944,EGFR_MAPK1_836,-7.66451597,-9.59659386,7.42741537,7.20394659,0.627688229,0.404467523,Mejores_poses/bases_conjuntas/EGFR_MAPK1_836_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_836_MAPK1.pdbqt,EGFR,MAPK1
945,EGFR_MAPK1_837,-8.93309784,-8.72732639,7.7986455,6.74088907,0.886244178,0.780905902,Mejores_poses/bases_conjuntas/EGFR_MAPK1_837_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_837_MAPK1.pdbqt,EGFR,MAPK1
946,EGFR_MAPK1_838,-7.80401373,-7.09181833,7.03650141,7.07165337,0.792847574,0.598026574,Mejores_poses/bases_conjuntas/EGFR_MAPK1_838_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_838_MAPK1.pdbqt,EGFR,MAPK1
947,EGFR_MAPK1_839,-8.16797256,-8.57239532,6.67229843,6.928967,0.70045054,0.385474294,Mejores_poses/bases_conjuntas/EGFR_MAPK1_839_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_839_MAPK1.pdbqt,EGFR,MAPK1
948,EGFR_MAPK1_84,-7.89773178,-7.01832008,7.04463434,6.24448633,0.817643106,0.572142899,Mejores_poses/bases_conjuntas/EGFR_MAPK1_84_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_84_MAPK1.pdbqt,EGFR,MAPK1
949,EGFR_MAPK1_840,-6.67292786,-5.74424744,6.96246099,6.36509371,0.595578372,0.465076625,Mejores_poses/bases_conjuntas/EGFR_MAPK1_840_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_840_MAPK1.pdbqt,EGFR,MAPK1
950,EGFR_MAPK1_841,-7.38748646,-7.29948854,6.97213745,6.39177942,0.730095804,0.484291166,Mejores_poses/bases_conjuntas/EGFR_MAPK1_841_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_841_MAPK1.pdbqt,EGFR,MAPK1
951,EGFR_MAPK1_842,-7.49139118,-7.17349672,6.4471755,6.24494934,0.53486979,0.546094775,Mejores_poses/bases_conjuntas/EGFR_MAPK1_842_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_842_MAPK1.pdbqt,EGFR,MAPK1
952,EGFR_MAPK1_843,-8.85499287,-8.34123421,6.66847229,7.14952517,0.463352829,0.310431629,Mejores_poses/bases_conjuntas/EGFR_MAPK1_843_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_843_MAPK1.pdbqt,EGFR,MAPK1
953,EGFR_MAPK1_844,-8.53377151,-9.5121727,7.27882576,7.45293856,0.421822846,0.56178534,Mejores_poses/bases_conjuntas/EGFR_MAPK1_844_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_844_MAPK1.pdbqt,EGFR,MAPK1
954,EGFR_MAPK1_845,-6.24053001,-8.44340706,7.5366497,7.29536676,0.879796028,0.712031543,Mejores_poses/bases_conjuntas/EGFR_MAPK1_845_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_845_MAPK1.pdbqt,EGFR,MAPK1
955,EGFR_MAPK1_846,-7.76916361,-8.37535191,7.54694796,7.48078012,0.671683133,0.569123685,Mejores_poses/bases_conjuntas/EGFR_MAPK1_846_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_846_MAPK1.pdbqt,EGFR,MAPK1
